,song_name,song_lyrics
10,Dark Ballet,"Dark Ballet Lyrics[Verse 1]
It's a beautiful life, but I'm not concerned
It's a beautiful dream, but a dream is earned
I can dress like a boy, I can dress like a girl
Keep your beautiful words, 'cause I'm not concerned

[Chorus]
'Cause your world is such a shame
'Cause your world's obsessed with fame
'Cause your world's in so much pain
'Cause your world is, 'cause your world is
Up in flames

[Verse 2]
It's a beautiful plan (Hmm), but I'm not concerned (Oh, yeah)
It's a beautiful game (Hmm) that I never learned
People tell me to shut my mouth (Shut your mouth), that I might get burned
Keep your beautiful lies (Hmm) 'cause I'm not concerned
[Chorus]
'Cause your world is such a shame
'Cause your world's obsessed with fame
'Cause your world's in so much pain
'Cause your world is, 'cause your world is—

[Bridge]
I will﻿ not denounce the things that I have said
I will not renounce my faith in my sweet Lord
He has chosen me to fight against the English
And I'm not afraid at all to die 'cause I believe Him
God is on my side and I'll be His bride
I am not afraid 'cause I have faith in Him
You can cut my hair and throw me in a jail cell
Say that I'm a witch and burn me at the stake
It's all a big mistake
Don't you know to doubt Him is a sin?
I won't give in

[Verse 3]
They are so naive
They think we are not aware of their crimes
We know, but we are just not ready to act
The storm isn't in the air, it's inside of us
I want to tell you about love and loneliness
But it's getting late now
Can't you hear outside of your Supreme hoodie
The wind that's beginning to howl?
[Outro]
It's a beautiful life16Embed"
11,God Control,"God Control Lyrics[Verse 1: Madonna]
Everybody knows the damn truth
Our nation lied, we lost respect
When we wake up, what can we do?
Get the kids ready, take them to school
Everybody knows they don’t have a chance
To get a decent job, to have a normal life
When they talk reforms, it makes me laugh
They pretend to help, it makes me laugh
I think I understand why peopl﻿e get a gun
I think I understand why we all give up
Every day they have a kind of victory
Blood of innocence, spread everywhe﻿re
They say that we need love
But we need more than this
[Refrain: Tiffin Children's Choir]
We lost God control
We lost God control
We lost God control
We lost God control

[Verse 2: Madonna]
This is your wake-up call
I'm like your nightmare
I'm here to start your day
This is your wake-up call
We don’t have to fall
A new democracy
God and pornography
A new democracy

[Chorus: Madonna]
People think that I’m insane
The only gun is in my brain
Each new birth, it gives me hope
That’s why I don’t smoke that dope
Insane people think I am
Brain inside my only friend
Hope it gives me birth each new
That dope I don’t smoke, it’s true
[Bridge: Madonna]
Everybody knows the damn truth
Everybody knows the damn truth (Wake u﻿p)
We need to wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up
We need to make up, make up, make up, make up, make up, make up, make up, make up, make up, make up
It’s a hustle, yeah
It’s a hustle
It’s a con
It’s a hustle
It’s a weird kind of energy, a bizarre thing that happens to be
An abnormal fraternity, and I feel more than sympathy
We got to wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up
We need to make up, make up, make up, make up, make up, make up, make up, make up, make up, make up

[Chorus: Madonna]
People think that I’m insane
The only gun is in my brain
Each new birth, it gives me hope
That’s why I don’t smoke that dope
Insane people think I am
Brain inside my only friend
Hope it gives me birth each new
That dope I don’t smoke, it’s true

[Chorus 2: Madonna]
Everybody knows the damn truth
Everybody knows the damn truth
We got to wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up
(Wake up)
Ah (Ah), Ah (Ah)
[Interlude]
A new democracy!

[Verse 3: Madonna]
Everybody knows the damn truth
Our nation lied, we’ve lost respect
When we wake up, what can we do
Get the kids ready, take them to school
Everybody knows they don’t have a chance
Get a decent job, have a normal life
When they talk reforms﻿, it makes me laugh
They pretend to help, it makes me laugh

[Refrain: Tiffin Children's Choir]
We lost God control
We lost God control
We lost God control
We lost God control
We lost God control

[Outro: Madonna]
(Wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up, wake up)30Embed"
12,Express Yourself,"Express Yourself Lyrics[Intro]
(Hoo!)
(Hoo!)
Come on, girls!
Do you believe in love?
'Cause I got something to say about it
And it goes something like this

[Chorus]
Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

[Verse 1]
You don't need diamond rings
Or eighteen karat gold
Fancy cars that go very fast
You know they never last, no no
What you need is a big strong hand
To lift you to your higher ground
Make you feel like a queen on a throne
Make him love you 'til you can't come down
(You'll never come down)
[Chorus]
Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

[Verse 2]
Long stem roses are the way to your heart
But he needs to start with your head
Satin sheets are very romantic
What happens when you're not in bed?
You deserve the best in life
So if the time isn't right, then move on
Second best is never enough
You'll do much better, baby, on your own
(Baby, on your own)

[Chorus]
Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real

Express yourself
You've got to make him express himself
Hey, hey, hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not
[Bridge]
And when you're gone he might regret it
Think about the love he once had
Try to carry on, but he just won't get it
He'll be back on his knees
To express himself
You've got to make him express himself
Hey, hey

[Verse 3]
What you need is a big strong hand
To lift you to your higher ground
Make you feel like a queen on a throne
Make him love you 'til you can't come down
(You'll never come down)

[Bridge]
And when you're gone he might regret it
Think about the love he once had
Try to carry on, but he just won't get it
He'll be back on his knees, so please

[Chorus]
Don't go for second best, baby
Put your love to the test
You know, you know, you've got to
Make him express how he feels
And maybe then you'll know your love is real
Express yourself
You've got to make him express himself
Hey, hey, hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not

Express yourself
(You've got to make him) So you can respect yourself
Hey, hey
So if you want it right now, make him show you how
Express what he's got, oh baby, ready or not
Express yourself9Embed"
13,Music,"Music Lyrics[Intro]
Hey Mr. DJ, put a record on
I wanna dance with my baby

[Refrain]
Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?

[Verse 1]
Hey Mr. DJ, put a record on
I wanna dance with my baby
And when the music starts, I never wanna stop
It's gonna drive me crazy
[Chorus]
Music, music, music, music, music, music, music, music, music
Music, makes the people come together
Music, mix the bourgeoisie and the rebel

[Verse 2]
Don't think of yesterday and I don't look at the clock
I like to boogie-woogie (Uh-uh!)
It's like ridin' on the wind and it never goes away
Touches everything I'm in, got to have it every day

[Chorus]
Music, makes the people come together, yeah
Music, mix the bourgeoisie and the rebel

[Interlude]
Hey, Mr. DJ

[Refrain]
Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?

[Verse 3]
Hey Mr. DJ, put a record on
I wanna dance with my baby
And when the music starts, I never wanna stop
It's gonna drive me crazy (Uh-uh-uh)
[Chorus]
Music, makes the people come together, yeah
Music, mix the bourgeoisie and the rebel

[Refrain]
Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?
Do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like to?
Boogie-woogie, do you like my acid rock?7Embed"
14,I Don’t Give A,"I Don’t Give A Lyrics[Verse 1: Madonna]
Wake up, ex-wife
This is your life
Children, on your own
Turning on the telephone
Messages, manager
No time for a manicure
Working out, shake my ass
I know how to multitask
Connecting to the Wi-Fi
Went from nerd to superb
Have you seen the new guy?
I forgot the password
Gotta call the babysitter
Tweeting on the elevator
I could take a helicopter
I don't even feel the pressure
[Chorus: Madonna]
I'm gonna be okay
I don't care what the people say
I'm gonna be alright
Gonna live fast and I'm gonna live right
I'm moving fast, can you follow my track?
I'm moving fast and I like it like that
I do ten things all at once
And if you have a problem, I don't give a

[Verse 2: Madonna]
You were so mad at me
Who's got custody?
Lawyers, suck it up
Didn't have a pre-nup
Make a film, write a song
Gotta get my stockings on
Meet the press, buy the dress
All of this to impress
RIde my horse, break some bones
Take it down a semitone
I forgot to say my prayers
Baby Jesus on the stairs
Gotta sign a contract
Gotta get my money back
All the bottles have to go
Standing in the front row
[Chorus: Madonna]
I'm gonna be okay
I don't care what the people say
I'm gonna be alright
Gonna live fast and I'm gonna live right
I'm moving fast, can you follow my track?
I'm moving fast and I like it like that
I do ten things all at once
And if you have a problem, I don't give a

[Bridge: Madonna]
I tried to be a good girl
I tried to be your wife
Diminished myself and swallowed my light
I tried to become all that you expect of me
And if it was a failure, I don't give a
(I don't give a, I-I-I don't
I don't give a, I-I-I don't
I don't give a, I-I-I don't
I don't give a)

[Verse 3: Nicki Minaj & Madonna]
Shots fire!
Anything you hear Nicki on, that's fire!
You don't hear them bums on nothing, that's fire!
Tell 'em, ""catch fire""
In the Bugatti, ten grand, one tire
Ayo Madonna (Yes, Nicki?)
Mi yuh say you original, Don Dada
Inna ya Gabbana, inna all ya Prada!
We material girls, ain't nobody hotter
Pops collar!
See, I really can't relate to your Volvo
And you can't get these shoes at the Aldo
When I let a dude go, that's his loss
I was cutting them checks, I was his boss!
Yo, I don't give a F you, curse nor bless you
Never let 'em stress you, yo
I ain't a businesswoman, I'm a business, woman!
And I'm known for giving bitches the business, woman
[Chorus: Madonna & Nicki Minaj]
I'm gonna be okay (Mama)
I don't care what the people say (Madonna!)
I'm gonna be alright (Nicki Minaj!)
Gonna live fast and I'm gonna live right
I'm moving fast, can you follow my track? (Let's go)
I'm moving fast and I like it like that (Catch up)
I do ten things all at once (Mama)
And if you have a problem, I don't give a

[Outro: Nicki Minaj]
There's only one queen and that's Madonna
Bitch!8Embed"
15,Ray of Light,"Ray of Light Lyrics[Verse 1]
Zephyr in the sky at night, I wonder
Do my tears of mourning sink beneath the sun?
She's got herself a universe gone quickly
For the call of thunder threatens everyone

[Chorus]
And I feel like I just got home
And I feel
And I feel like I just got home
And I feel

[Verse 2]
Faster than the speeding light she's flying
Trying to remember where it all began
She's got herself a little piece of heaven
Waiting for the time when Earth shall be as one
[Chorus]
And I feel like I just got home
And I feel
And I feel like I just got home
And I feel

[Post-Chorus]
Quicker than a ray of light
Quicker than a ray of light
Quicker than a ray of light

[Verse 3]
Zephyr in the sky at night, I wonder
Do my tears of mourning sink beneath the sun?
She's got herself a universe gone quickly
For the call of thunder threatens everyone

[Middle 8]
And I feel
Quicker than a ray of light, then gone for
Someone else will be there
Through the endless years

[Outro]
She's got herself a universe
She's got herself a universe
She's got herself a universe
And I feel
And I feel
And I feel like I just got home
And I feel
Quicker than a ray of light, she's flying
Quicker than a ray of light, I'm flying9Embed"
16,Give Me All Your Luvin’,"Give Me All Your Luvin’ Lyrics[Intro: Nicki Minaj & M.I.A.]
L-U-V, Madonna
Y-O-U, you wanna?

[Verse 1: Madonna, Nicki Minaj & M.I.A.]
I see you coming and I don’t wanna know your name
(L-U-V, Madonna)
I see you coming and you’re gonna have to change the game
(Y-O-U, you wanna?)
Would you like to try? Give me a reason why
Give me all that you got
Maybe you’ll do fine as long as you don’t lie to me
And pretend to be what you’re not

[Pre-Chorus: Madonna]
Don’t play the stupid game
'Cause I’m a different kind of girl
Every record sounds the same
You’ve got to step into my world
[Chorus: Madonna]
Gimme all your lovin', give me your love
Give me all your love today
Gimme all your lovin', give me your love
Let’s forget about time, and dance our lives away

[Post-Chorus: Nicki Minaj & M.I.A.]
L-U-V, Madonna
Y-O-U, you wanna?

[Verse 2: Madonna, Nicki Minaj & M.I.A.]
Keep trying, don’t give up, that’s if you want it bad enough
(L-U-V, Madonna)
It’s right in front of you, now tell me what you're thinking of
(Y-O-U, you wanna?)
In another place, at a different time
You can be my lucky star
We can drink some wine, Burgundy is fine
Let’s drink the bottle every drop

[Pre-Chorus: Madonna]
Don’t play the stupid game
'Cause I’m a different kind of girl
Every record sounds the same
You’ve got to step into my world
[Chorus: Madonna]
Gimme all your lovin', give me your love
Give me all your love today
Gimme all your lovin', give me your love
Let’s forget about time, and dance our lives away

[Verse 3: Nicki Minaj & Madonna]
(Gimme all your love)
Give me all your love, boy
You can be my boy, you can be my boy toy
In the nick of time, I can say a sicker rhyme
'Cause it's time for change, like a nickel or a dime
(Gimme all your love)
Ugh, I'm Roman, I'm a barbarian, I'm Conan
You was sleeping on me, you were dozin'
Now move, I'm goin' in

[Bridge: Madonna & Nicki Minaj]
You have all the L-U-V
I gave you everything you need (Now move!)
Now it’s up to Y-O-U
Are you the one? Shall we proceed?

[Verse 4: M.I.A.]
Move, it! Licks
I’m some swag shit, no one gives you this
It’s supersonic, bionic, uranium hit
So I break ‘em off tricks, let’s pray that it sticks
I'mma say this once, yeah, I don't give a shit
[Pre-Chorus: Madonna]
Don’t play the stupid game
'Cause I’m a different kind of girl
Every record sounds the same
You’ve got to step into my world

[Chorus: Madonna, Nicki Minaj & M.I.A.]
Gimme all your lovin', give me your love
(L-U-V, Madonna)
Gimme all your lovin', give me your love
(Y-O-U, you wanna?)
Gimme all your lovin', give me your love
Gimme all your love today
Gimme all your lovin', give me your love
Let’s forget about time, and dance our lives away11Embed"
17,Sorry,"Sorry Lyrics[Intro]
Je suis désolé
Lo siento
Ik ben droevig
Sono spiacente
Perdóname

[Refrain]
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
I've heard it all before, I've heard it all before
[Chorus]
I don't wanna hear, I don't wanna know
Please don't say you're sorry
I've heard it all before and I
Can take care of myself
I don't wanna hear, I don't wanna know
Please don't say ""Forgive me""
I've seen it all before and I
Can't take it anymore

[Verse 1]
You're not half the man you think you are
Save your words because you've gone too far
I've listened to your lies and all your stories
(Listened to your stories)
You're not half the man you'd like to be

[Chorus]
I don't wanna hear, I don't wanna know
Please don't say you're sorry
I've heard it all before and I
Can take care of myself
I don't wanna hear, I don't wanna know
Please don't say ""Forgive me""
I've seen it all before and I
Can't take it anymore
[Verse 2]
Don't explain yourself 'cause talk is cheap
There's more important things than hearing you speak
You stayed because I made it so convenient (I made it so convenient)
Don't explain yourself, you'll never see

[Bridge]
Gomenasai
Mujhe maaf kardo
(Sorry, sorry, sorry, sorry)
Przepraszam
(Sorry, sorry, sorry, sorry)
Sli'kha
(Sorry, sorry, sorry, sorry)
Forgive me
(Sorry, sorry, sorry, sorry)
(Sorry, sorry, sorry, sorry)

[Refrain]
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
I've heard it all before, I've heard it all before
(Sorry, sorry, sorry, sorry)
[Chorus]
I don't wanna hear, I don't wanna know
Please don't say you're sorry
I've heard it all before and I
Can take care of myself
I don't wanna hear, I don't wanna know
Please don't say ""Forgive me""
I've seen it all before and I
Can't take it anymore

[Outro]
(I don't wanna hear, I don't wanna know)
Don't explain yourself 'cause talk is cheap
(Please don't say you're sorry)
(I've heard it all before and I)
There's more important things than hearing you speak
(Can take care of myself)
I don't wanna hear, I don't wanna know
Please don't say ""Forgive me""9Embed"
18,I Rise,"I Rise Lyrics[Intro: Emma Gonzalez]
Us kids don't know what we're talking about
That we're too young to understand how the government works
We call B.S.

[Pre-Chorus]
I'm goin' through it, yeah
I know you see the tragic in it
Just hold on to the little bit of magic in it
I can't break down now
I can't take that now
Died a thousand times
Managed to survive
I can't break down now
I can't take that (I can't take that)
[Chorus]
I rise, I rise
I rise up above it, up above it
I rise, I rise
I rise up above it all

[Verse]
There's nothin' you can do to me that hasn't been done
Not bulletproof, shouldn't have to run from a gun
River of tears ran dry, let 'em run
No game that you can play with me, I ain't won

[Pre-Chorus]
'Cause I'm goin' through it, yeah
I know you see the tragic in it (Alright)
Just hold on to the little bit of magic in it (Yeah)
I can't break down now
I can't take that now (I can't take that now)
Died a thousand times
Managed to survive (I managed to survive)
I can't break down now
I can't take that (I can't take that)

[Chorus]
(I rise) I rise, I rise
(Rise) I rise up above it, up above it
(I rise) I rise, I rise
(Rise) I rise up above it all
[Bridge]
I managed to survive
(B.S.)
Freedom's what you choose to do with what's been done to you
No one can hurt you now unless you want them to
(Unless you want)
No one can hurt you now unless you love 'em too (B.S.)
Unless you love 'em too

[Pre-Chorus]
'Cause I'm going through it
Yeah, I know you see the tragic in it
Just hold on to the little bit of magic in it (Magic in it)
I can't break down now
I can't take that (I can't take that)

[Chorus]
(I rise) I rise, I rise
(Rise) I rise up above it, up above it
(I rise) I rise, I rise
(Rise) I rise up above it all

[Outro]
Yeah, we gonna rise up (I will rise)
Yeah, we gonna rise up
Yeah, we gonna get up
Yeah, we gonna get up
Yeah, we gonna get up
Yes, we can, we can get it together (I will rise)
We'll rise up, we can get it together
Yeah, we gonna rise up (I will rise)
Yeah, we gonna rise up
Yeah, we gonna get up
Yeah, we gonna get up
Yeah, we gonna get up
Yes, we can, we can get it together (I will rise)
We'll rise up, we can get it together19Embed"
19,Crazy for You,"Crazy for You Lyrics[Verse 1]
Swaying room, as the music starts
Strangers making the most of the dark
Two by two, their bodies become one
I see you through the smokey air
Can't you feel the weight of my stare?
You're so close but still a world away
What I'm dying to say, is that

[Chorus]
I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
I'm crazy for you
Crazy for you
[Verse 2]
Trying hard to control my heart
I walk over to where you are
Eye to eye we need no words at all
Slowly now, we begin to move
Every breath I'm deeper into you
Soon we two are standing still in time
If you read my mind, you'll see

[Chorus]
I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
You'll feel it in my kiss
Because I'm crazy for you
Touch me once and you'll know it's true
I never wanted anyone like this
It's all brand new
You'll feel it in my kiss
I'm crazy for you
Crazy for you
Crazy for you
Crazy for you
[Outro]
It's all brand new
I'm crazy for you
And you know it's true
I'm crazy, crazy for you
It's all brand new, I'm crazy for you
And you know it's true
Yeah, I'm crazy for you
Crazy for you, baby
I'm crazy for you
Crazy for you, baby6Embed"
20,Faz Gostoso,"Faz Gostoso Lyrics[Intro: Madonna]
Come baby, come
Come, vem cá

[Verse 1: Madonna]
Come, come to me
Show me how you move your body
I said come, do it good
You know how I like to party
Tão louca, sua boca
Mas essa sua dança me deixa maluca
Com ar de safado (Safado)

[Pre-Chorus: Madonna & Anitta]
But today he's saying ""no way""
Better throw that cachaça away
Boy, I think that you're losing your mind
You act like a fool, a fool all the time
But today he's saying ""no way"" (Hey-yeah)
Better throw that cachaça away (Hey-yeah)
Boy, I think that you're losing your mind
You're losing it
[Chorus: Madonna & Anitta]
Eu não nego ele é safado e ainda por cima é carinhoso
Ele faz tão gostoso, e-ele faz tão gostoso
Ele não quer compromisso e na minha casa é perigoso
Ele faz tão gostoso, e-ele faz tão gostoso
Ele sabe que eu sou casada e ainda amo o meu amor
Ele faz tão gostoso, e-ele faz tão gostoso
Eu me sinto no poder, mas esse cara é perigoso (Vai, vai)
Ele faz tão gostoso (Vai), e-ele faz tão gostoso

[Verse 2: Anitta]
Go, do it good
There's no rush, just move your body
I said go (Go!), do it good
You know how I like to party
Sarado, cuidado
Mas esse seu toque me deixa maluca
Com ar de safado

[Pre-Chorus: Madonna & Anitta]
But today he's saying ""no way"" (Hey-yeah)
Better throw that cachaça away (Hey-yeah)
Boy, I think that you're losing your mind
You act like a fool, a fool all the time
But today he's saying ""no way"" (Hey-yeah)
Better throw that cachaça away (Hey-yeah)
Boy, I think that you're losing your mind
You're losing it
[Chorus: Madonna & Anitta]
Eu não nego ele é safado e ainda por cima é carinhoso
Ele faz tão gostoso, e-ele faz tão gostoso
Ele não quer compromisso e na minha casa é perigoso
Ele faz tão gostoso, e-ele faz tão gostoso
Ele sabe que eu sou casada e ainda amo o meu amor
Ele faz tão gostoso, e-ele faz tão gostoso
Eu me sinto no poder, mas esse cara é perigoso (Safado)
Ele faz tão gostoso (Ele faz tão gostoso), e-ele faz tão gostoso

[Bridge: Madonna, Anitta]
Ele faz, ele faz, ele faz
Faz tão gostoso
Ele faz, ele faz, ele faz
(Toma que toma que toma, tá)
I like to party, party, party
Come baby come, go baby go
Come baby come, go baby go
Come baby come, go baby go
Come baby come (Safado)

[Chorus: Madonna & Anitta]
Eu não nego ele é safado e ainda por cima é carinhoso
Ele faz tão gostoso, e-ele faz tão gostoso (Vai, vai)
Ele não quer compromisso e na minha casa é perigoso
Ele faz tão gostoso (Faz tão gostoso), e-ele faz tão gostoso (Faz tão gostoso)
Ele sabe que eu sou casada e ainda amo o meu amor
Ele faz tão gostoso, e-ele faz tão gostoso
Eu me sinto no poder, mas esse cara é perigoso (Safado)
Ele faz tão gostoso (Ele faz tão gostoso), e-ele faz tão gostoso
Eu não nego ele é safado e ainda por cima é carinhoso (Vem cá, gostoso)
Ele faz tão gostoso (Vem cá, gostoso), e-ele faz tão gostoso (Vem cá, gostoso)
Ele não quer compromisso e na minha casa é perigoso (Vem cá, gostoso)
Ele faz tão gostoso (Vem cá, gostoso), e-ele faz tão gostoso
Ele sabe que eu sou casada e ainda amo o meu amor
Ele faz tão gostoso, e-ele faz tão gostoso
Eu me sinto no poder, mas esse cara é perigoso
Ele faz tão gostoso, e-ele faz tão gostoso
[Outro: Madonna & Anitta]
How you move your body
(Faz gostoso pra mim, faz gostoso pra mim)
Body, body (Vai, vai, vai)
Safado
(Faz gostoso pra mim, faz gostoso pra mim)
Ele faz tão gostoso28Embed"
