,song_name,song_lyrics
277,One And One Is Two,"One And One Is Two LyricsOne and one is two
What am I to do
Now that I'm in love with you?
I'm hopin' every day
I'm gonna hear you say
""You really make my wish come true""

Can't you see when I'm holding you near
All the things I do
Show my love, and I'm making it clear
One and one is two

One and one is two
What am I to do
Now that I'm in love with you?
I'm hopin' every day
I'm gonna hear you say
""You really make my wish come true""

Can't you see I've loved you from the start?
Don't you love me too?
I love you, but you're breaking my heart
If you only knew
One and one is two
What am I to do
Now that I'm in love with you?
I'm hopin' every day
I'm gonna hear you say
""You really make my wish come true""

If you say that you're gonna be mine
Everything's alright
All the world would look so fine
If you'll be mine tonight

One and one is two
What am I to do
Now that I'm in love with you?
I'm hoping every day
I'm gonna hear you say
""You really make my wish come true""Embed"
278,I’ll Be On My Way,"I’ll Be On My Way Lyrics[Verse]
The sun is fading away
That's the end of the day
As the June light turns to moonlight
I'll be on my way

Just one kiss and I'll go
Don't hide the tears that don't show
As the June light turns to moonlight
I'll be on my way

[Pre-Chorus]
To where the winds don't blow
And golden rivers flow
This way will I go

[Chorus]
They were right I was wrong
True love didn't last long
As the June light turns to moonlight
I'll be on my way hey
[Pre-Chorus]

[Chorus]1Embed"
279,Let It Be (Take 1),"Let It Be (Take 1) Lyrics[Spoken Word: Paul McCartney & John Lennon]
Are we supposed to giggle in the solo?
Yeah
Okay
This'll.. This is gonna knock you out boy

[Verse 1: Paul McCartney]
When I find myself in times of trouble
Mother Mary comes to me
Speaking words of wisdom, let it be
And in my hour of darkness
She is standing right in front of me
Speaking words of wisdom, let it be

[Chorus]
Let it be, let it be, let it be, let it be
Whisper words of wisdom, let it be

[Verse 2]
When all the broken hearted people
Living in the world agree
There will be an answer, let it be
But though they may be parted there is
Still a chance for that to see
There will be an answer, let it be
[Chorus]
Oh, let it be, let it be, let it be, let it be
Whisper words of wisdom, let it be
Yeah, let it be, let it be, let it be, let it be
There will be an answer, let it be

[Guitar Solo]

[Chorus]
Let it be, let it be, let it be, let it be
Whisper words of wisdom, let it be

[Verse 3]
When I find myself in times of trouble
Mother Mary comes to me
Speaking words of wisdom, let it be
And in my hour of darkness
She is standing right in front of me
Speaking words of wisdom, let it be

[Chorus]
Yeah, let it be, let it be, let it be, let it be
Whisper words of wisdom, let it be
Oh, let it be, let it be, let it be, let it be
Whisper words of wisdom, let it be
Yeah, oh let it be, let it be
[Spoken Word: John Lennon]
I think that was rather grand
I'd take one home with me
Okay lets track it
You bounder! You cheat!Embed"
280,Circles (Esher Demo),"Circles (Esher Demo) Lyrics[Verse 1]
Friends come and friends go
As I go round and round
In circles

[Verse 2]
Love warms and love colds
As I go round and round
In circles

[Bridge]
He who knows does not speak
He who speaks does not know
And I go round in circles

[Verse 3]
Life comes and life goes
As we go round and round
In circles

[Bridge]
He who knows does not speak
He who speaks does not know
As I go round in circles
[Verse 4]
Life comes and love goes
As we go round and round
In circlesEmbed"
281,Back in the U.S.S.R. (2018 Mix),"Back in the U.S.S.R. (2018 Mix) Lyrics[Incomprehensible]

[Verse 1]
Flew in from Miami Beach BOAC
Didn't get to bed last night
On the way the paper bag was on my knee
Man I had a dreadful flight

[Hook]
I'm back in the U.S.S.R
You don't know how lucky you are boy
Back in the U.S.S.R

[Verse 2]
Been away so long I hardly knew the place
Gee it's good to be back home
Leave it till tomorrow to unpack my case
Honey disconnect the phone

[Hook]
I'm back in the U.S.S.R
You don't know how lucky you are boy
Back in the U.S
Back in the U.S
Back in the U.S.S.R
[Chorus]
Well the Ukraine girls really knock me out
They leave the West behind
And Moscow girls make me sing and shout
That Georgia's always on my mind

[Guitar Solo: Paul McCartney]

[Hook]
I'm back in the U.S.S.R
You don't know how lucky you are boys
Back in the U.S.S.R

[Chorus]
Well the Ukraine girls really knock me out
They leave the West behind
And Moscow girls make me sing and shout
That Georgia's always on my mind

[Verse 3]
Show me round your snow-peaked mountains way down south
Take me to your daddy's farm
Let me hear your balalaikas ringing out
Come and keep your comrade warm

[Hook]
I'm back in the U.S.S.R
You don't know how lucky you are boys
Back in the U.S.S.REmbed"
282,A Day in the Life (Take 1 with Hums),"A Day in the Life (Take 1 with Hums) Lyrics[Speech]
Geoff Emerick: ""In the Life Of"", Take 1
John: Dab the mic on the piano, and quite low, this, just keep it in like, maracas you know. You know those old pianos
John:  Okay we're on. Mouth
John: Sugarplum fairy, sugarplum fairy

[Verse 1: John Lennon]
I read the news today, oh boy
About a lucky man who made the grade
And though the news was rather sad
Well I just had to laugh
I saw the photograph

[Verse 2: John Lennon]
He blew his mind out in a car
He didn't notice that the lights had changed
A crowd of people stood and stared
They'd seen his face before
Nobody was really sure if he was from the House of Lords

[Verse 3: John Lennon]
I saw a film today, oh, boy
The English Army had just won the war
A crowd of people turned away
But I just had to look
Having read the book
I'd love to turn you on
[Interlude: Mal Evans]
Three, four, five, six, seven, eight, nine, ten, eleven, twelve, thirteen, fourteen, fifteen, sixteen, seventeen, eighteen, nineteen, twenty

[Verse 3: Instrumental]

[Verse 4: John Lennon]
I read the news today, oh boy
Four-thousand holes in Blackburn, Lancashire
And though the holes were rather small
They had to count them all
Now they know how many holes it takes to fill the Albert Hall
I'd love to turn you on

[Interlude: Mal Evans]
Three, four, five, six, seven, eight, nine, ten, eleven, twelve, thirteen, fourteen, fifteen, sixteen, seventeen, eighteen, nineteen, twenty
[Outro]
UmmEmbed"
283,Soldier of Love (Live at the BBC),"Soldier of Love (Live at the BBC) Lyrics[Chorus]
Lay down your arms (Soldier of love)
And surrender to me (Sha la, la)
Lay down your arms (Soldier of love)
And love me peacefully (Sha la, la) yeah (Sha la la)
Use your arms for loving me
Baby, that's the way it's got to be (Ooh)

[Verse 1]
There is no reason for you to declare
War on the one that loves you so
So forget the other boys because my love is real
Come off your battlefield

[Chorus]
Lay down your arms (Soldier of love)
And love me peacefully (Sha la, la)
Lay down your arms (Soldier of love)
And love me tenderly (Sha la, la) yeah (Sha la la)
Use your arms to hold me tight
Baby, I don't want to fight no more (Ooh)
[Verse 2]
The weapons you're using are hurting me bad
But someday you're going to see
That my love for you baby, is the truest you've ever had
A Soldier of Love, that's hard to be

[Chorus]
Lay down your arms (Soldier of love)
And love me peacefully (Sha la, la)
Lay down your arms (Soldier of love)
And surrender to me (Sha la, la) yeah (Sha la la)
Use your arms to squeeze and please because I'm the one that loves you so
(Yeah, soldier of love) Baby, lay down your arms
(Yeah, soldier of love) Baby, lay down your arms
(Yeah, yeah) (fade out)Embed"
284,"Hallelujah, I Love Her So","Hallelujah, I Love Her So Lyrics[Verse 1]
Let me tell you about a girl I know
She's my baby, and I love her so
And every morning when the sun comes up
She brings me coffee in my favorite cup
That's why I know, yes I know
Hallelujah, I love her so

[Verse 2]
When I call her on the telephone
She says, ""Baby, I'm all alone""
Before the time I count from one to four
She'll be knocking on my door

[Verse 3]
Every evening when the sun goes down
And there ain't nobody else around
She kisses me and then she holds me tight
""Hey baby, everything's alright""
That's why I know, yes I know
Hallelujah, I love her so
Hallelujah, I love her so
Hallelujah, I just love that chick so1Embed"
285,Drive My Car/The Word/What You’re Doing,"Drive My Car/The Word/What You’re Doing LyricsDrive My Car
[Verse 1]
Asked a girl what she wanted to be
She said ""Baby, can't you see?
I wanna be famous, a star of the screen
But you can do something in between""

[Chorus]
Baby, you can drive my car
Yes, I'm gonna be a star
Baby, you can drive my car
And maybe I'll love you

Beep beep-m beep beep, yeah

What You're Doing
[Chorus]
Look, what you're doing
I'm feeling blue and lonely
Would it be too much to ask of you
What you're doing to me?
You got me running and there's no fun in it
Why should it be so much to ask of you
What you're doing to me?

The Word
It's so fine, it's sunshine

It's the word, love
Beep beep-m beep beep, yeah
Beep beep-m beep beep, yeah
Beep beep-m beep beep, yeah
Beep beep-m beep beep, yeah
Beep beep-m beep beep, yeah
Beep beep-m beep beep, yeah1Embed"
286,If You’ve Got Trouble,"If You’ve Got Trouble Lyrics[Chorus 1]
If you've got trouble
Then you got less trouble than me
You say you're worried
You can't be as worried as me (Oh oh)

[Chorus 2]
You're quite contend to be bad
With all the advantage you had over me
Just because you're trouble
Then don't bring your troubles to me

[Verse]
I don't think it's funny
When you ask for money and things
Especially when you're standing there
Wearing diamond and rings (Oh oh)

You think I'm soft in the head
Well try someone softer instead anything
It's not so funny
When you know what money can bring
[Chorus 3]
You better leave me alone
I don't need a thing from you
You better take yourself home
Go and count a ring or two

[Chours 1]

[Chorus 2]

(Ah rock on, anybody)

[Chorus 3]

[Chorus 1]

[Chorus 2]Embed"
287,Like Dreamers Do,"Like Dreamers Do Lyrics[Verse]
I, I saw a girl in my dreams
And so it seems that I will love her
Oh you, you are that girl in my dreams
And so it seems that I will love you

[Pre-Chorus]
And I waited for your kiss
Waited for the bliss
Like dreamers do

[Chorus]
And I
Oh, I'll be there, yeah
Waiting for you, you, you, you, you, you

[Hook]
You, you came just one dream ago
And now I know that I will love you
Oh, I knew when you first said hello
That's how I know that I will love you
[Pre-Chorus]
And I waited for your kiss
Waited for the bliss
Like dreamers do

[Chorus]
And I
Oh, I'll be there, yeah
Waiting for you, you, you, you, you, you, you

[Hook]
You, you came just one dream ago
And now I know that I will love you
Oh, I knew when you first said hello
That's how I know that I will love you

[Pre-Chorus]
And I waited for your kiss
Waited for the bliss
Like dreamers doEmbed"
288,The Happy Rishikesh Song,"The Happy Rishikesh Song LyricsAll you need to do is say this little word
I know it sounds absurd but it's true
The magic in the mantra will give you the answer
And swallow this that's all you gotta do

Everything you need is here
And everything that's not here is not there
And if if there's something missing in this God almighty plan
Could it be you need a woman?

All you need to do is say this little word
I know it sounds absurd but it's true
The magic in the mantra will give you the answer
Just swallow this that's all you gotta do

Everything you need is here
But everything that's not here is not there
And if there's something missing in this God almighty plan
Could it be you need a woman?

Well all you need to do is say this little word
I know it sounds absurd but it's true
The magic in the mantra will give you the answer
And swallow this that's all you gotta do
Take three times a day after every meal

All you need to do is say this little word
I know it sounds absurd but it's true
The magic in the mantra will give you the answer
And swallow this that's all you gotta doEmbed"
289,Here Come’s the Sun (Take 9),"Here Come’s the Sun (Take 9) Lyrics[Intro]
Here comes the sun, doo-dun doo-doo
Here comes the sun, and I say
It's all right

[Verse 1]
Little darling, it's been a long cold lonely winter
Little darling, it seems like years since it's been here

[Chorus]
Here comes the sun, doo-dun doo-doo
Here comes the sun, and I say
It's all right

[Verse 2]
Little darling, the smile's returning to their faces
Little darling, it feels like years since it's been here

[Chorus]
Here comes the sun
Here comes the sun, and I say
It's all right
[Verse 3]
Little darling, I feel that ice is slowly melting
Little darling, it seems like years since it's been clear

[Chorus]
Here comes the sun, doo-dun doo-doo
Here comes the sun, and I say
It's all right

[Outro]
Here comes the sun, doo-dun doo-doo
Here comes the sun, I say
It's all rightEmbed"
290,Shout,"Shout Lyrics[Verse 1]
You know you make me want to
Shout!
Click my finger!
Shout!
Throw my hands back!
Shout!
Kick my heels up!
Shout!
Come on now!
Shout!
Take it easy!
Shout!
Take it easy!
Shout!
Take it easy!
Shout!
A little bit softer now
Shout!
A little bit softer now
Shout!
A little bit softer now
Shout!
A little bit softer now
Shout!
A little bit softer now
Shout!
A little bit softer now
Shout!
A little bit softer now
Shout!
A little bit softer now
Shout!
A little bit louder now
Shout!
A little bit louder now
Shout!
A little bit louder now
Shout!
A little bit louder now
Shout!
A little bit louder now
Shout!
A little bit louder now
Shout!
A little bit louder now
Shout!
A little bit louder now
Shout!
Hey hey hey hey!
Hey hey hey hey!
Hey hey hey hey!
Hey hey hey hey!
Hey hey hey hey!
Hey hey hey hey!
Hey hey hey hey!
Hey hey hey hey!
Shout!
[Verse 2]
A little bit louder now
Shout!
Jump up and shout now!
Shout!
Jump up and shout now!
Shout!
Jump up and shout now!
Shout!
Everybody shout now!
Shout!
Everybody shout now!
Shout!
Everybody jump up now!
Shout!
Everybody jump up now!
Shout!
Everybody jump up now!
Shout!
Everybody shout now!
Shout!
Everybody shout now!
Shout!
Everybody shout now!
Shout!
Shout! Shout! Shout! Shout!
Shout! Shout! Shout! Shout!Embed"
291,Let It Be (Single Version),"Let It Be (Single Version) Lyrics[Verse 1]
When I find myself in times of trouble, Mother Mary comes to me
Speaking words of wisdom, “let it be”
And in my hour of darkness, she is standing right in front of me
Speaking words of wisdom, “let it be”

[Chorus]
Let it be, let it be
Let it be, let it be
Whisper words of wisdom
Let it be

[Verse 2]
And when the brokenhearted people living in the world agree
There will be an answer, let it be
For though they may be parted, there is still a chance that they will see
There will be an answer, let it be

[Chorus]
Let it be, let it be
Let it be, let it be
Yeah, there will be an answer
Let it be
Let it be, let it be
Let it be, let it be
Whisper words of wisdom
Let it be
[Guitar Solo]

[Chorus]
Let it be, let it be
Let it be, yeah, let it be
Whisper words of wisdom
Let it be

[Verse 3]
And when the night is cloudy, there is still a light that shines on me
Shine on 'til tomorrow, let it be
I wake up to the sound of music, Mother Mary comes to me
Speaking words of wisdom, let it be

[Chorus]
Let it be, let it be
Let it be, yeah, let it be
There will be an answer
Let it be
Let it be, let it be
Let it be, yeah, let it be
Whisper words of wisdom
Let it be1Embed"
292,Without A Song (Jam),"Without A Song (Jam) Lyrics[Intro]
Whoa, I know
Unless he has a song

[Verse 1]
That field of corn, whoa
Would never see a plow
That field of a corn, whoa, whoa
Would be deserted now
A man is born, whoa
He ain't got no friends
No how, no how
Unless he has a song, now
Now, now, now, now, now, now
Did you ever wake up in the mornin’?

[Verse 2]
A man is born, whoa
He ain't got no friends
Nowhere, nowhere
Unless he has a song, now, now
Now, unless he has a song, now
[Outro]
A song, now
Well, yeah
Well, ah
Whoa, ohEmbed"
293,Nobody’s Child,"Nobody’s Child LyricsAs I was slowly passing
An orphan's home one day
I stopped for just a little while
To watch the children play
Alone a boy was standing
And when I asked him why
He turned with eyes that could not see
And he began to cry

I'm nobody's child
I'm nobody's child
Just like the flowers
I'm growing wild
I got no mummy's kisses
I got no daddy's smile
Nobody wants me
I'm nobody's child

No mummy's arms to hold me
Or sue me when I cry
'cos sometimes I feel so lonesome
I wish that I could die
I'll walk the streets of heaven
Where all blinds can see
And just like for the other kids
It will be a home for me

I'm nobody's child
I'm nobody's child
Just like the flowers
I'm growing wild
I got no mummy's kisses
I got no daddy's smile
Nobody wants me
I'm nobody's childEmbed"
294,Falling in Love Again,"Falling in Love Again Lyrics[Verse 1]
Falling in love again, for the love we share
As you hear me say, ""I adore you""
I'm falling in love again, oh, my darling, it seems
Oh, my darling, it seems I love you

[Refrain]
All our romances would never go astray
My love is your love, forever and a day

[Verse 2]
Falling in love again, paradise, right here
I love that you're my dear, I love you

[Instrumental Interlude]

[Verse 3]
Falling in love again, for the love we share
As you hear me say, ""I adore you""
I'm falling in love again, paradise, right here
I love that you're my dear, I love youEmbed"
295,Strawberry Fields Forever (Take 1),"Strawberry Fields Forever (Take 1) LyricsTake 1!

[Verse 1]
Living is easy with eyes closed
Misunderstanding all you see
It's getting hard to be someone
But it all works out
It doesn't matter much to me

[Verse 2]
No one I think is in my tree
I mean it must be high or low
That is you can't, you know, tune in
But it's all right
That is I think it's not too bad

[Chorus 1]
Let me take you down
Cause I'm going to strawberry fields
Nothing is real
And nothing to get hung about
Strawberry fields forever
[Verse 3]
Always know sometimes think it's me
But you know I know when it's a dream
I think I know I mean, ah yes
But it's all wrong
That is I think I disagree

[Chorus 2]
Let me take you down
Cause I'm going to strawberry fields
Nothing is real
And nothing to get hung about
Strawberry fields forever
Strawberry fields forever
Strawberry fields forever

[Outro]Embed"
296,It’s for You,"It’s for You LyricsI'd say some day
I'm bound to give my heart away
When I do
It's for you love, true love
Seems to be all I'm thinking of
But it's true
It's for you
They said that love was a lie
Told me that I
Never should try to find
Somebody who'd be kind
Kind to only me
So I just tell them they're right
Who wants a fight
Tell them I quite agree
Nobody'd love me
Then I look at you
And love comes love shows
I give my heart and no one knows
That I do
It's for you
It's for you
It's for youEmbed"
297,Rocky Raccoon (Take 8),"Rocky Raccoon (Take 8) Lyrics[SPOKEN]

He was a fool unto himself

Rocky Raccoon
Rocky Raccoon
He was a fool unto himself
And he would not swallow his foolish pride
Mind you, coming from a little town in Minnesota
It was not the kind of thing that a young guy did
When a fellow went and stole his chick away from him

[SUNG]

Rocky Raccoon checked into his room
Only to find Gideon's Bible
Rocky had come, equipped with a gun
To shoot off the legs of his rival
His rival it seems, had broken his dreams
By stealing the girl of his fancy
Her name was Magill, and she called herself Lil
But everyone knew her as Nancy
Now she and her man, who called himself Dan
Were in the next room at the hoedown
And Rocky burst in, and grinning a grin
Said, ""Danny boy, this is a showdown""
But Daniel was hot, he drew first and shot
And Rocky collapsed in the corner
The doctor walked in sminking of gin (laugh) [Sminking?]
And proceeded to lie on the table
He's really sminking of gin
And it did him in the end [Poor doc.]

Meantime back on the table, yeah
The doctor said, ""Rock, you met your match, son""
Rocky said, ""it's only a scratch, son
I'll be better soon""
""You better be, better soon,"" said the doc
Come on son, gotta get hip
Gotta get up
Gotta get back to your gun
Gotta go show that Danny Boy

However, Rocky Raccoon fell back in his room
Only to find Gideon's bible
Gideon checked out and left it no doubt
To help with good Rocky's revival

Da da da da...
That's the story of the Rocky Raccoon


[SPOKEN]
Now Rocky Racoon
Got up from his room and he walked out through the swing doors of the local saloon
Straight into the arms of someone new
Someone who he'd known from a long way back
Maybe from his primary school days
A young friend Rocky had recognized
[HALF-SPOKEN-HALF-SUNG]
He said, ""honey, will you be my new honey-bunch""
She said ""Rocky boy, come on, I'll show you why I love you.""
""Young Rocky Racoon, I love the way you wear your hat
Love the way you hid your pants, Rocky Raccoon, I dig you""

He said, ""missus, I dig you too, come with me""Embed"
298,That Means a Lot (Take 1),"That Means a Lot (Take 1) Lyrics[Chorus 1]
A friend says that your love won't mean a lot
And you know that your love is all you've got
At times things are so fine, and at times they're not
But when she says she loves you, that means a lot

[Chorus 2]
A friend says that a love is never true
But you know this can't apply to you
A touch can mean so much when it's all you've got
And when she says she loves you, that means a lot

[Verse]
Love can be deep inside
Love can be suicide
Can't you see you can't hide what you feel
When it's real?

[Chorus 3]
A friend says that your love won't mean a lot
But you know that your love is all you've got
A touch can mean so much when it's all you've got
But when she says she loves you, that means a lot
[Outro]
Can't you see, yeah
Can't you see, yeah
Can't you see, yeah
Can't you see, yeah
Can't you see, yeah
Can't you see, yeah
Can't you see, yeah
Can't you see, yeahEmbed"
299,Come Together (Take 5),"Come Together (Take 5) Lyrics[Intro banter]
Ha ha. Stop!
Five
He shut his eyes and came out on ""wear no shootballs""
(Don't worry if you don't get the vocal, just keep going)
Okay, sorry. Yes. I get very involved, ya know?
One, two, a-one, two, three, four

[Verse 1]
Here come old flat-top, he come groovin' up slowly
He got ju-ju eyeballs, he's one holy roller
He got hair down to his knee
He's got to be a joker, he just do what he please

[Interlude]
Shoot me
Shoot me
Shoot me
Shoot me
Look out!
[Verse 2]
He wear no shoeshine, he got toe-jam football
He got monkey finger, he shoot Coca-Cola
He say, ""I know you, you know me""
One thing I can tell you, you got to be free

[Chorus]
Come together, right now
Over me

[Interlude]
Shoot me
Shoot me
Shoot me
Hey!

[Verse 3]
He bag production, he got walrus gumboot
He got Ono sideburns, he one spinal cracker
He got feet down below his knees
He hold you in his armchair, you can feel his disease

[Chorus]
Come together, right now
Over me
Yeah
[Guitar Solo + Verse 1]
Hey! He comes--he come groovin' up slowly
He got ju-ju eyeballs, he's one holy roller
He got hair down to his knee
He's got to be a joker, he just do what he please
Look out!
Hit me

[Outro banter]
He roller-coaster, he got early warnin'
He's got darus dookers
Yes
A man like him would have it
He's got teenage lyrics
He's got hot-rod baldie
I'm losing my cool1Embed"
300,Lucy in the Sky with Diamonds (Take 1),"Lucy in the Sky with Diamonds (Take 1) Lyrics*Coughs*
Take 1
Hello? Hello
[?]

[Verse 1: John Lennon]
Picture yourself in a boat on a river
With tangerine trees and marmalade skies
Somebody calls you, you answer quite slowly
A girl with kaleidoscope eyes
Cellophane flowers of yellow and green
Towering over your head
Look for the girl with the sun in her eyes
And she's gone

[Instrumental Chorus]

[Verse 2: John Lennon]
Follow her down to a bridge by a fountain
Where rocking horse people eat marshmallow pies
Everyone smiles as you drift past the flowers
That grow so incredibly high
Newspaper taxis appear on the shore
Waiting to take you away
Climb in the back with your head in the clouds
And you're gone
[Instrumental Chorus]

[Verse 3]
Picture yourself on a train in a station
With plasticine porters with looking glass ties
Suddenly someone is there at the turnstile
The girl with kaleidoscope eyes

[Instrumental Chorus]

[Speech]
Paul: John, sing, uh... sing all those quicker, ""Cellophane flowers of yellow and green, yellow and green""
John: Okay
Paul: Anyway
John: YeahEmbed"
301,Come Together (2019 Mix),"Come Together (2019 Mix) Lyrics[Intro: John Lennon]
Shoot me
Shoot me
Shoot me
Shoot me

[Verse 1: John Lennon]
Here come old flat-top, he come groovin' up slowly
He got ju-ju eyeball, he one holy roller
He got hair down to his knee
Got to be a joker, he just do what he please

[Interlude: John Lennon]
Shoot me
Shoot me
Shoot me
Shoot me

[Verse 2: John Lennon]
He wear no shoeshine, he got toe-jam football
He got monkey finger, he shoot Coca-Cola
He say, ""I know you, you know me""
One thing I can tell you is you got to be free
[Chorus: John Lennon]
Come together, right now
Over me

[Interlude: John Lennon]
Shoot me
Shoot me
Shoot me
Shoot me

[Verse 3: John Lennon]
He bag production, he got walrus gumboot
He got Ono sideboard, he one spinal cracker
He got feet down below his knee
Hold you in his armchair, you can feel his disease

[Chorus: John Lennon]
Come together, right now
Over me

[Interlude: John Lennon]
Shoot me
Shoot me
Right!

[Guitar Solo]
[Bridge]
Come, come, come, come

[Verse 4: John Lennon]
He roller-coaster, he got early warnin'
He got muddy water, he one mojo filter
He say, ""One and one and one is three.""
Got to be good-lookin' 'cause he's so hard to see

[Chorus: John Lennon]
Come together, right now
Over me

[Interlude: John Lennon]
Shoot me
Shoot me
Shoot me
Shoot me
Ugh!

[Outro: John Lennon]
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Uh...
Come together, yeah
Come together, yeah
Come together...Embed"
302,1822!,"1822! Lyrics[John] This is a Dorsey Burnette number, brother of Johnny Burnette, called ""Lonesome Tears in My Eyes,"" recorded on their very first LP in 1822! [*all laugh*] Ha!Embed"
303,Teddy Boy (Savile Row Sessions),"Teddy Boy (Savile Row Sessions) Lyrics[Verse 1: Paul McCartney, (John Lennon)]
This is the story
About a boy named Ted
If his mother said (Said)
""Ted, be good (Be good, Ted),"" he would (Alright)

She told him tales
About his soldier dad
But it made her sad
Then she cried, oh my

[Pre-Chorus: Paul McCartney]
Ted used to tell her
He'd be twice as good
And he knew he could
Because in his head he said
""Mummy don't worry
Your mblmblmbl's here
Taking good care of you
Mama don't worry
Your Teddy boy's here
Teddy's going to see you through""
[Chorus]
And she said
""Teddy don't worry
Your mummy's here
Taking good care of you""
She said, ""Teddy don't worry
Your mummy's here
Teddy's going to see you through""

He said, ""Ta da da""

[Verse 2]
Then came the day
She found herself a man
Teddy turned and ran
Oh far away, oh yeah

He couldn't stand
Just to be around
So he left the town far away, yeah yeah

[Pre-Chorus]

[Chorus] [x2]

[Verse 3: John Lennon]
Take your partners
And do-si-do
Hold them tight
And don't let go
When you've got it. Jump up
Take your partners
And do-si-do
When you got it
Then let it go
Hold them tight then

Now Ted used to tell her
He'd be twice as good
And he knew he could
Because in his head, he saidEmbed"
304,Don’t Let Me Down (First Rooftop Performance),"Don’t Let Me Down (First Rooftop Performance) Lyrics[Intro: John Lennon, Paul McCartney, George Harrison]
(""Don't Let Me Down"")
Okay
Don't let me down
One, two, three, four

[Chorus: John Lennon & Paul McCartney]
Don't let me down, don't let me down
Don't let me down, don't let me down

[Verse 1: John Lennon]
Nobody ever loved me like she does
Ooh, she does
Yeah, she does
And if somebody loved me like she does
Ooh, she does
Yes, she does

[Chorus: John Lennon & Paul McCartney]
Don't let me down, don't let me down
Don't let me down, don't lеt me down
[Bridge: John Lennon]
I'm in love for the first timе
Don't you know it's gonna last?
It's a love that lasts forever
It's a love that has no past

[Chorus: John Lennon & Paul McCartney]
Don't let me down, (Please) don't let me down
Don't let me down, don't let me down

[Verse 2: John Lennon]
And no res ree, she gah blee bloo jee goo
Ooh, she does
Yeah she does
I guess nobody ever really done me
Ooh, she done me
She done me good

[Chorus: John Lennon & Paul McCartney]
Don't let me down, don't let me down
Don't let me down, don't let me down

[Outro: John Lennon & Paul McCartney]
Please, please
Please, please
Don't let me downEmbed"
305,Hippy Hippy Shake,"Hippy Hippy Shake Lyrics[Verse 1]
For goodness sake
I got the hippy hippy shake
I've got to shake
Who the hippy hippy shake

[Verse 2]
Who I can't keep still
With the hippy hippy shake
I get my fill
With the hippy hippy shake
Ooh my baby
Oh the hippy hippy shake

[Chorus]
Well now you shake it to the left
Shake it to the right
Do the hippy shake shake
With all of you might

[Verse 3]
Then you shake
Who yes you shake
Ooh my baby
Ow the hippy hippy shake
Aah! Ow!
[Break]
Ow yeah! Ow!

[Chorus]

[Verse 4]
Then you shake
Who yes you shake
Ooh my baby
Who the hippy hippy shake
Ow the hippy hippy shake
Yea the hippy hippy shake oh yeahEmbed"
306,Lovely Rita (Speech and Take 9),"Lovely Rita (Speech and Take 9) Lyrics[Speech]
John: My guitar still seems to go in and out like it's--like the lead's wrong
John: I did a freak out one then, one of them where you don't know what you're doing, just a funny [?]
Paul: Keep that one
John: Alright, let's go
Paul: One, two, three, four
Paul: Et laudate, cum una voce reclamamus, non nobis solum sed toti mundo nati

[Verse 1: Paul McCartney]
Lovely Rita, meter maid
Nothing can come between us
When it gets dark I tow your heart away
Standing by a parking meter
When I caught a glimpse of Rita
Filling in a ticket in her little white book
In a cap she looked much older
And the bag across her shoulder
Made her look a little like a military man
Lovely Rita, meter maid
May I inquire discreetly
When are you free to take some tea with me?
[Bridge: Paul McCartney]
Rita!

[Verse 2: Paul McCartney]
Took her out and tried to win her
Had a laugh and over dinner
Told her I would really like to see her again
Got the bill and Rita paid it
Took her home, I nearly made it
Sitting on the sofa with a sister or two
Oh, lovely Rita, meter maid
Where would I be without you?
Give us a wink and make me think of you

[Outro: Paul McCartney]
Lovely meter maid
Rita, meter maid
Oh Lovely Rita meter, meter maid

John: Oh, no, no, no, no, no, I refuse to goEmbed"
307,Blue Moon (Studio Jam),"Blue Moon (Studio Jam) LyricsBlue moon
You saw me standing alone
Without a dream in my heart
Without a love of my own
Not a love of my own

Blue moon
You saw me standing alone
Without a love in my heart
Without a dream in my own

And then I suddenly [appeared] before me
The only one I ever wanted to hold
And then you said you'd come and then you'd adore me
Blue moon, you went to turn into gold

Blue moon
Now I'm no longer alone-- hahahaha

[Unintelligible]Embed"
308,While My Guitar Gently Weeps (2018 Mix),"While My Guitar Gently Weeps (2018 Mix) Lyrics[Verse 1]
I look at you all, see the love there that's sleeping
While my guitar gently weeps
I look at the floor and I see it needs sweeping
Still my guitar gently weeps

[Verse 2]
I don't know why nobody told you
How to unfold your love
I don't know how someone controlled you
They bought and sold you

[Verse 3]
I look at the world and I notice it's turning
While my guitar gently weeps
With every mistake we must surely be learning
Still my guitar gently weeps

[Verse 4]
I don't know how you were diverted
You were perverted too
I don't know how you were inverted
No one alerted you
[Verse 5]
I look at you all, see the love there that's sleeping
While my guitar gently weeps
Look at you all
Still my guitar gently weeps

[Outro]
Oh, oh
Oh, oh, oh, oh, oh, oh, oh
Oh, oh, oh, oh

Yeah, yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah, oh, oohEmbed"
