,song_name,song_lyrics
587,Almost,"Almost Lyrics[Intro]
We almost shared a dream
We almost made it as a team
How nice it would have been

[Verse 1]
We almost touched the stars
And there stood heaven, almost ours
But we were just outsiders looking in
We had the chance to fall
But fate stepped in to end it all
Before it could begin

[Verse 2]
And if it's true, you're really going
There's nothing but goodbye to say
The saddest part of all is knowing
We almost went all the wayEmbed"
588,Going Home,"Going Home Lyrics[Verse 1]
This proud wild land where the wind blows free
Has always been a part of me
It's in my blood, I just can't get it out
For a hundred miles a man can see
And be about as wild as he wants to be
If he feels like shouting all he's got to do is shout

[Verse 2]
Where the purple mountains reach up high
And look like they're going to touch the sky
Where the canyon walls have stood for a million years
Where the days are hot, the nights are cold
The desert sand looks just like gold
These trails were carved in sweat and blood and tears
[Verse 3]
Where the painted desert as you pass by
Looks like a rainbow in the sky
The cactus blooms in the early morning sun
Where the nightwings sing and eagles fly
The clouds paint pictures in the sky
The coyotes howl tells you when the day is done

[Verse 4]
I'm coming home, this time I'm going to stay
I'm coming home and I am never going away
My feet are itching to get back home
I've had the desert fever since I've been gone
I need some loving so bad that I can't see
When a woman looks a man in the eye
You know it takes a man to satisfy
Thinking about them girls is killing me

[Outro]
I'm going home, going home
Going home, I'm going home
Going home, going home
Going homeEmbed"
589,Startin’ Tonight,"Startin’ Tonight Lyrics[Verse 1]
Michigan State, MIT
Harvard University
Vassar, Wells, Smith and Brown
Shaking up this here town tonight
Starting tonight
Have a ball, do it all starting tonight

[Verse 2]
Grab your partner by the hand
Spread a blanket on the sand
Three a.m., go for a swim
Clothes and all, jump right in
Tonight, starting tonight
Pull out the stops, call the cops, it's all right
[Verse 3]
Of course, when the cops have come and gone
You just keep carrying on
Don't you worry if you land in jail
We'll forward your mail if you can't make bail
Tonight, starting tonight
Have a ball, do it all starting tonight
Anything goes, everything goes, starting tonight
Starting tonightEmbed"
590,A House That Has Everything,"A House That Has Everything Lyrics[Verse]
I can see you now living like a queen
In a house that has everything, everything but love
Crystal chandeliers, chauffeured limousines
Yes you'll really have everything, everything but love

[Chorus]
I see diamonds and sables, sapphires and pearls
And as the picture clears
Poor little rich girl sitting all alone
Counting her treasures in tears
Better just a shack where two people care
Than a house that has everything, everything but love
I see diamonds, sables, sapphires and pearls
And as the picture clears
Poor little rich girl sitting all alone
Counting her treasures in tears
Better just a shack where two people care
Than a house that has everything, everything but love
Than a house that has everything, everything but loveEmbed"
591,Five Sleepy Heads,"Five Sleepy Heads Lyrics[Verse 1]
There were five sleepyheads
All tucked into their beds
While I sang a lullaby
One got dream dust in her eye

[Verse 2]
There were four sleepyheads
Playing possum with me
Mr. Sandman came by
And then there were three

[Verse 3]
Moonbeams play peek-a-boo
Three away became two
And my song was almost done
When the land of Nod took one
[Verse 4]
Kissed the last one good night
Then I heard not a peep
There were five sleepyheads
Now they're all fast asleepEmbed"
592,Beyond the Reef,"Beyond the Reef LyricsBeyond the reef where the sea is dark and cold
My love has gone from me and my dreams grow cold
There'll be no tears, there'll be no regretting
Will she remember me, will she forget?

I'll send a thousand flowers
Where the trade winds blow
I'll send my lonely heart for I love her so
Some day I know, she'll come back again to me
Till then my heart will be beyond the reef

I'll send a thousand flowers
Where the trade winds blow
I'll send my lonely heart for I love her so
Some day I know, she'll come back again to me
Till then my heart will be beyond the reef
Till then my heart will be beyond the reefEmbed"
593,For Ol’ Times Sake,"For Ol’ Times Sake Lyrics[Verse 1]
Before you go, walk out on me
Take a look around, tell me what you see
Here I stand like an open book
Is there something here, you might have overlooked

'Cause it would be a shame if you should leave
And find that freedom ain't what you thought it would be

[Verse 2]
The years we had were not all bad
In fact I know the good outweighed the bad
Now you say that you've grown tired
You want to be by yourself awhile

It would be a shame if you should go
And find that freedom was a long time ago
[Verse 3]
I know that you can't stand the chains that bind you
They just keep on drivin' us apart
And you could go where I could never find you
But could you go far enough to get away from your heart

[Verse 4]
So one more time, for ol' times sake
Come and lay your head upon my chest
Please don't throw this moment away
We can forget the bad and take the best

If you don't have nothing left to say
Let me hold you one more time for ol' times sake

[Outro]
And if you don't have nothing left to say
Let me hold you one more time for ol' times sakeEmbed"
594,Western Union,"Western Union Lyrics[Verse 1]
Western Union
Oh, Western Union clickety clack
I had a fight with my baby
Ooh how sorry I am
She won't talk to me no how
I'm gonna send a telegram

[Chorus]
Western Union oh yeah
Send my loving baby back to me

[Verse 2]
She won't open my letters
She won't answer the phone
When I'm a-ringing her doorbell
She says there ain't nobody home
[Chorus] [x2]

[Verse 3]
I love you is my message
Just three words and no more
If she won't let you deliver
Slip it underneath her door

[Chorus] [x2]Embed"
595,"Finders Keepers, Losers Weepers","Finders Keepers, Losers Weepers Lyrics[Verse]
Finders, keepers, losers, weepers
I won't weep and I won't moan
Because I found you and your love so true
And I'm keeping you for my own

Heads I win or tails I lose
I bet my heart to win your love
The day you kissed me, good luck was with me
And I thank my lucky stars above

[Chorus]
I'm not the kind to play for fun
I only play for keeps and I'm keeping all the love I won
Finders, keepers, losers, weepers
The loser has to pay the score
He lost you and I found you
And I'm keeping you for ever more
[Chorus]
I'm not the kind to play for fun
I only play for keeps and I'm keeping all the love I won
Finders, keepers, losers, weepers
The loser has to pay the score
He lost you and I found you
And I'm keeping you for ever more
He lost you and I found you
And I'm keeping you for ever more
Yeah he lost you and I found you
And I'm keeping you for ever more
He lost you and I found you
And I'm keeping you for ever moreEmbed"
596,Wisdom Of The Ages,"Wisdom Of The Ages Lyrics[Intro]
Listen to the wisdom of the ages
Listen to the words of many sages

[Verse 1]
Live each day as if it were your last
It's written in the stars, your destiny is cast
And that hourglass runs too fast, no doubt
For the sands of time are running out

[Bridge]
Listen to the wisdom of the ages
These words can be found in history's pages

[Verse 2]
Live each day, for happiness can't wait
And love while you may, but heed the hand of fate
If the finger points, it's too late, no doubt
For the sands of time are running out
But the man who turns and escapes somehow
[Outro]
Is the wisest of men
And to such a man I'd bowEmbed"
597,Beyond The Bend,"Beyond The Bend Lyrics[Verse]
Breeze, sing a happy song
This heart of mine is singing right along
Don't know where I'm going, don't know where it ends
Feel the grass is greener beyond the bend

I haven't got a care
I'm just on my way to anywhere
Pocketful of nothing, nothing I can spend
Hope the grass is greener beyond the bend

[Chorus]
Beyond the bend, perhaps there'll be
Somebody waiting who's right for me

So I got to move around
And I know I've got to cover ground
Oh, the trip is shorter when you got a friend
Gonna find that rainbow beyond the bend
Beyond the bend, perhaps there'll be
Somebody waiting who's right for me

So I got to move around
And I know I've got to cover ground
Oh, the trip is shorter when you got a friend
Gonna find that rainbow beyond the bend

Beyond the bend
Beyond the bendEmbed"
598,Sweet Angeline,"Sweet Angeline Lyrics[Intro]
Sweet Angeline I loved you much more than poets say in rhyme
Just for one short time

[Chorus]
Sweet Angeline remember though we've not seen the summer through
I lived only for you
I'm only human and I realize it's no use trying to disguise
My love for you Angeline has ended
So let's be thankful now not sad
For the little love we've had

[Chorus]Embed"
599,"Shake, Rattle And Roll / Flip, Flop And Fly","Shake, Rattle And Roll / Flip, Flop And Fly LyricsWell get out of that kitchen and rattle those pots and pans
Get out of that kitchen and rattle those pots and pans
Well I want my breakfast 'cause I'm a hungry man
I believe you're doin' me wrong and now I know
I believe you're doin' me wrong and now I know
'cause the harder I work the faster my money goes

Well I said shake, rattle and roll
I said shake rattle and roll
I said shake, rattle and roll
I said shake rattle and roll
Well you won't do right
To save your doggone soul

I'm like the one-eyed cat peeping in a seafood store
I'm like the one-eyed cat peeping in a seafood store
Well I can look at you till you ain't no child no more
Well I said shake, rattle and roll
I said shake rattle and roll
I said shake, rattle and roll
I said shake rattle and roll
Well you won't do right
To save your doggone soul

I'm like a Mississippi bullfrog sittin' on a hollow stump
I'm like a Mississippi bullfrog sittin' on a hollow stump
I've got so many women I don't know which way to jump

I said flip flop and fly I don't care if I die
I said flip flop and fly I don't care if I die
I won't ever leave ...
Don't ever say goodbyeEmbed"
600,A Cane and a High Starched Collar,"A Cane and a High Starched Collar LyricsCowboy, cowboy marry me
I'll bake you a cherry pie
Well thank you very kindly mam
But I'm too young to die

Hi-lo-do-si-dosy-do
Stay single and save a dollar
Come Saturday night I'll court a pretty girl
With a cane and a high starched collar

Cowboy if you'll marry me
I'll be your darling Jenny
Now why should I drink from just one well
When I can drink from twen'y

Hi-lo-do-si-dosy-do
Stay single and save a dollar
Come Saturday night I'll court a pretty girl
With a cane and a high starched collar
Cowboy, cowboy name the day
July 'd be nice I reckon
Gladly meet you at the church
July the 32nd

Hi-lo-do-si-dosy-do
Stay single and save a dollar
Come Saturday night I'll court a pretty girl
With a cane and a high starched collar

You sleep all day and spoon all night
And eat your favorite chow
Then why should I get married mam
That's what I'm doing now

Hi-lo-do-si-dosy-do
Stay single and save a dollar
Come Saturday night I'll court a pretty girl
With a cane and a high starched collarEmbed"
601,Could I Fall In Love,"Could I Fall In Love Lyrics[Verse 1]
Could I fall in love for the very first time
That's what I ask myself when you're lips touch mine
Could I fall in love on a night like tonight
That's what I'd like to know when I hold you tight

[Verse 2]
Now that we're alone (Now that we're alone)
Just a kiss apart (Just a kiss apart)
I have the answer from the feeling in my heart
Could I fall in love and forever be true
My heart tells me I could if I fell for youEmbed"
602,It Wouldn’t Be the Same Without You,"It Wouldn’t Be the Same Without You LyricsI could wander the byway, rewander too
But it wouldn't be the same without you
Those familiar old places would just make me blue
'Cause it wouldn't be the same without you

I wasted my love on a careless romance
But I'd do it again, if I had the chance
I could start my life over with somebody new
But it wouldn't be the same without you

I wasted my love on a careless romance
But I'd do it again, if I had the chance
I could start my life over with somebody new
But it wouldn't be the same without youEmbed"
603,Roustabout,"Roustabout Lyrics[Verse 1]
I'm just a roustabout
Shifting from town to town
No job can hold me down, I'm just a knock-around guy
There's a lot of space beneath that sky
Till I find my place there's no doubt
I'll be a roving' roustabout

[Verse 2]
Call me the carefree kind
I wander with the breeze
My mind and heart's at ease
Doing what pleases me best
Gotta keep-a movin' east or west
Till I find my place there's no doubt
I'll be a roving' roustabout
[Bridge]
And even if a pretty girl, should catch my eye
I'll give her a quick ""hello"", and a fast goodbye

[Verse 3]
I'll go the way I want
Drifting' just like the sand
Doing' what job I can
Changing my plans as I choose
Long as I keep happy I can't lose
Till I find my place there's no doubt
I'll be a roving' roustabout

[Outro]
I'll be a roving' roustabout,  I'll be a roving' roustabout
I'll be a roving' roustabout, Rovin', Rovin' roustaboutEmbed"
604,Blessed Jesus (Hold My Hand),"Blessed Jesus (Hold My Hand) Lyrics... mm, stepping through the sinking sand
To the cross of Calvary
Mm, let it be my prayer, dear Lord, each day
To help me do the best I can
For there is no friend on whom I can depend
Blessed Jesus, hold my hand

Blessed Jesus, hold my hand ...
Oh, yes, I need Thee every hour
Through the this pilgrims land
Protect me by thy saving power
Please, hear my feeble plea
Oh, hoh, Lord, please, tell me
I kneel in prayer, I try to meet you there
Blessed Jesus, hold my hand, hold my handEmbed"
605,"What Now, What Next, Where To","What Now, What Next, Where To Lyrics[Verse 1]
Like a ship without a compass on a cold lonely sea
No beacon light of love to guide me through
I lost the only treasure that means anything to me
What now, what next, where to?

[Verse 2]
I thought I had a love that would be mine eternally
I felt so sure you'd be forever true
Now everything I counted on has crumbled under you
What now, what next, where to?

[Verse 3]
You were part of every dream I dreamed, of everything I planned
How could I know our castles were built upon the sand
Won't heaven send an angel please, to tell me what to do
What now, what next, where to?
What now, what next, where to?Embed"
606,I’ll Be Back,"I’ll Be Back Lyrics[Intro]
All right

[Verse 1]
Well, I'll be back, yeah, I'll be back
Like a homesick train on a one-way track
I got to travel and hit the gravel
But I'll be back, yeah, I'll be back

Well, I'll return, I shall return
Don't cool those lips, we're gonna see them burn
Cause I'll be missing your kind of kissing
But I'll be back, yeah, I'll be back

[Chorus]
Yeah, there ain't nobody to tell me stay or go, oh no
And no one tells the four winds where to blow
I'll be back, I'm coming back
Don't throw away that welcome mat
[Verse 2]
The door I'm hoping, will still be open a teeny weenie crack
To your shack
So keep that love light burnin'
But I'll be back, yeah, I'll be back

[Chorus]

[Verse 3]
The door I'm hoping will still be open a teeny weenie crack
To your shack
So keep that love light burnin', I'll be back
Yeah, I'll be backEmbed"
607,Hey Little Girl,"Hey Little Girl Lyrics[Chorus]
Hey little girl, you sure are cute to me
Come up a little closer, so I can see
Hold it baby now stay right where you are
Hey little girl you oughta be a movie star

All right

[Verse 2]
Hey little girl, come on and dance with me
You're about the cutest thing I ever did see
Hey little girl, I'd like to take you home
Come on, come on, come on I want you for my very own

All right hoo! hoo!
[Verse 3]
Hey little girl, you better hang on tight
A-won't you swing it to the left, and shake it to the right
Hey little girl, you know you're looking fine
Get ready honey let's go just-a one more time1Embed"
608,Who Needs Money,"Who Needs Money Lyrics[Verse 1]
I'm on the right track for lots of kissing
So that old greenback, I won't be missing
All the greatest things in life are free
Who needs money, not me

[Verse 2]
Cash or credit, it doesn't matter
Long as my bank books keep growing fatter
Easy street is my favorite avenue
Who needs money, I do

[Verse 3]
Just pity all those millionaires they never can relax
Because they're always worrying about their income tax
Why waste time on high financing, I'd rather spend it on good romancing
What if my pockets are empty as can be
Who needs money, not me
Tell me about it
[Verse 4]
Some folks save it, some folks lend it
But as for me I want to spend it
Give me some green and my skies will be blue
Who needs money, I do

[Verse 5]
Stocks and bonds, they only bore me
Interest holds no interest for me
Who wants to sit in the lap of luxury
Who needs money, not me

When I go to bed at night instead of counting sheep
I start counting dollar bills and then I fall asleep

[Verse 6]
Making money never thrills me
It's making love that really kills me
What can I lose with my philosophy
Who needs money, not me

What do you want

[Verse 7]
I want a big yacht, I can cruise in
The kind that girls just can't refuse in
All it takes is a million or two
Who needs money, I do
[Verse 8]
Any time some girl starts flirting
Now that I'm broke I know for certain
She really digs my personality
Tell me, who needs money not me

Poverty's the only thing that money cannot buy
So rich or poor it pays to have M-O-N-E-Y

[Outro]
A gal who's tender, that's what I love

It's legal tender, I want a pile of
Just let my liquid assets overflow

You can't take it with you when you go
So, who needs money

That lovely, lovely money

Who needs money, not meEmbed"
609,Hard Knocks,"Hard Knocks Lyrics[Intro]
Some kids born with a silver spoon
I guess that I was born a little too soon

[Chorus]
Hard knocks, all I ever knew was hard knocks
And I'm telling you, I said you'd better beware
Cause I've had my share

[Bridge]
Some kids born as rich as a king
But I was born without a doggone thing

[Chorus]

[Verse 1]
I walked a million miles I bet
Tired and hungry and cold and wet
I've heard that lonesome whistle blow
From New York City down to Mexico
Some kids born fancy free
Nobody never gave nothing to me but
[Chorus]

[Verse 2]
I walked a million miles I bet
Tired and hungry and cold and wet
I've heard that lonesome whistle blow
From New York City down to Mexico
Some kids born fancy free
Nobody never gave nothing to me but

[Verse 3]
Hard knocks, all I ever knew was hard knocks
And I'm telling you, I said you'd better beware
Cause I've had my share
I said you'd better beware
Cause I've had my share
I said you'd better beware
Cause I've had my share of hard knocksEmbed"
610,No Room To Rhumba In A Sports Car,"No Room To Rhumba In A Sports Car Lyrics[Verse 1]
This was gonna be the night tonight
I was gonna get to hold you tight
But I guess we didn't plan it right
I never stood a chance, we couldn't dance

[Chorus]
Cause there's , no room to rhumba in a sports car
You can't move forward or back
There's no room to do what the beat tells you to
Without throwing your spine outta wack

[Verse 2]
When a little kiss I want to steal
I hit my head against the steering wheel
Now I know the way a pretzel feels
All I can do is shout. Hey let me out!!
[Chorus]

[Verse 3]
What a way to waste a day with you
Nothing happens that can tell the truth
Let's go out and find a telephone booth
Yeah that's a better place, I like more space

[Chorus]Embed"
611,Got My Mojo Working,"Got My Mojo Working Lyrics[Verse 1]
Hands off of her, she belongs to me
Mojo working don't belong to you
Well, she's mine all mine no matter what you do
Play it boys, play it boys

[Chorus]
I got my mojo working but it just don't work on you
I got my mojo working but it just don't work on you
But you're mine all mine no matter what you do

[Verse 2]
Let me tell you now
She's long lean and lanky, sweet as she can be
Hands off of her, she belongs to me
Hands off of her' don't belong to you
Well she's mine all mine no matter what you do
[Chorus]
I got my mojo working but it just don't work on you
I got my mojo working but it just don't work on you
Well you're mine all mine no matter what you do
Play it Jerry, play it

No matter what you do, play it son

[Verse 3]
Well she's long lean and lanky, sweet as she can be
Hands off of her unless you want to deal with me
I got my mojo working but it just don't work on you
Well you're mine all mine no matter what you do
Yeah!

I got my mojo working I got my mojo working
I got my mojo working but it just don't work on you
Well, you're mine all mine no matter what you do
She's long lean and lanky, sweet as she can be
Hands off of her, she belongs to me
Hands off of her' don't belong to you
Well you're mine all mine no matter what you do
One more time!

[Chorus]
[Outro]
Listen to me now
I said you're long lean and lanky cute as you can be
Hands off of her unless you want to deal with me
Get your hands off of her, she doesn't belong to you
Well, you're mine all mine no matter what you do
Yeah, I got my mojo working I got my mojo working
I got my mojo working I got my mojo working
I got my mojo working but it just don't work on youEmbed"
612,The Wonderful World Of Christmas,"The Wonderful World Of Christmas Lyrics[Verse 1]
The wonderful world of Christmas
Is a wonderful world to behold
The wonderful world of Christmas
Was made for the young and the old

[Verse 2]
Smile and good cheer of each neighbor
And children with cheeks all aglow
So, warm is this Christmassy feeling
With the tree tops all locked up with snow

[Verse 3]
Listen to those wondrous bells
And you'll hear them say
Open up your hearts to all on this holiday
[Verse 4]
The wonderful world of Christmas
Is a joy from the moment it starts
The wonderful world of Christmas
Shall remain every day in our hearts
(Open up your hearts to all, to the wonderful world of Christmas)Embed"
613,A Whistling Tune,"A Whistling Tune Lyrics[Intro]
*Whistling*

[Verse 1]
Did you ever notice when the sun goes down
Out of nowhere comes a strange and pretty sound

[Chorus]
*Whistling*

[Verse 2]
It's a whistling tune for walking in the night
If you listen you can hear it in the breeze
Specially when the breeze is drifting through the trees

[Chorus]
*Whistling*
[Verse 3]
It's a whistling tune for walking in the night
And the murmuring waters sing the song
The echoing mountains hum along
The whispering valleys fill the air
With a whistling tune our hearts can share

[Verse 4]
It's so wonderful to walk beneath the moon
Listening to old mother nature's favorite tune
It's a whistling tune for walking in the night

[Chorus]
*Whistling*

[Outro]
It's a whistling tune for walking in the night
It's a whistling tune for walking in the nightEmbed"
614,A World Of Our Own,"A World Of Our Own LyricsYou kiss me, darling, a miracle starts
A magic feeling comes into our hearts
The spell of love began when we're alone
And we're in a world of our own

You say you want me, and music I hear
Touch me, my darling, and clouds disappear
The sky is bright above, and cares have flown
And we're in a world of our own

Holding you close is heaven
Only I know what it's worth
Knowing you're mine forever
Is the greatest wonder on earth

Nothing can change it, the magic's begun
When we're together, our hearts become one
I find a happiness I've never known
When we're in a world of our own
When we're in a world of our ownEmbed"
615,It Is No Secret,"It Is No Secret LyricsThe chimes of time ring out the news
Another day is through
Someone slipped and fell
Was that someone you?

You may have longed for added strength
Your courage to renew
Do not be disheartened
For I have news for you

It is no secret what God can do
What he's done for others, he'll do for you
With arms wide open, he'll pardon you
It is no secret what God can do

There is no night for in his light
You never walk alone
Always feel at home
Wherever you may go
There is no power can conquer you
While God is on your side
Take him at his promise
Don't run away and hide

It is no secret what God can do
What he's done for others, he'll do for you
With arms wide open, he'll pardon you
It is no secret what God can doEmbed"
616,Also Sprach Zarathustra,"Also Sprach Zarathustra LyricsRain was your birth
Gathered deep
Beneath the earth
Search and seep
Hollow stone
Issue and flow
Virgin stream
Meander free
It's a long way to the sea
Caves and canyons
Stark prison walls
Swirl and hurl youEmbed"
617,Am I Ready,"Am I Ready Lyrics[Verse]
Am I ready, can my heart be true?
Am I ready, to fall in love with you
One love, one girl, one dream shared by two
Am I ready, to fall in love with you
I have touched your lips, and now I know
I would be a fool, to let you go

[Chorus][X2]
Should I, could I, how I wish I knew
Am I ready, to fall in love with you

[Outro]
Fall in love with youEmbed"
618,Happy Ending,"Happy Ending Lyrics[Pre-Chorus]
Happy ending, happy ending
Give me a story with a happy ending
When boy meets girl and then they never part again
But live forever happily like you and me

[Verse 1]
Hard luck stories get me so upset
Like Romeo and Juliet
I'm not smart enough to figure why
Some folks enjoy a real good cry

[Chorus]
Happy ending, happy ending
Give me a story with a happy ending
When boy meets girl and then they never part again
But live forever happily like you and me
(You and me, you and me, you and me, you and me)
[Verse 2]
Never thought that I would stand a chance
That you'd give me a second glance
But I think that you can play the part
And give a guy a happy heart

[Chorus]

[Outro]
When boy meets girl and then they never part again
But live forever happily like you and me
(You and me)
Like you and me, like you and me
(You and me, you and me, like you and me)Embed"
619,City By Night,"City By Night Lyrics[Verse 1]
When shadows beckon on dim-lit avenues
Night people hear the call
From hidden alleys, and secret rendezvous
They come out one and all

[Chorus]
The city by night eyes wide awake
It never sleeps make no mistake

[Verse 2]
Whatever sets off the spark
A magic glow lights the dark
Then I'm intrigued by the sight
Of the city by night
Those crowded nightclubs
Those picturesque cafes
Are scenes no-one forgets
And I'm enchanted, music softly plays
By dancing silhouettes

[Chorus]
The city by night eyes wide awake
It never sleeps make no mistake

[Verse 3]
The evening's full of surprise
It's magic opens my eyes
And I'm intrigued by the sight
Of the city by night

[Outro]
Yeah!Embed"
620,Tennessee Waltz,"Tennessee Waltz LyricsI was dancin' with my darlin' to the Tennessee Waltz
When an old friend I happened to see
I introduced her to my loved one
And while they were dancin'
My friend stole my sweetheart from me

I remember the night and the Tennessee Waltz
Now I know just how much I have lost
Yes, I lost my little darlin' the night they were playing
The beautiful Tennessee Waltz

I was dancin' with my darlin' to the Tennessee Waltz
When an old friend I happened to see
I introduced her to my loved one
And while they were dancin'
My friend stole my sweetheart from me
I remember the night and the Tennessee Waltz
Now I know just how much I have lost
Yes, I lost my little darlin' the night they were playing
The beautiful Tennessee Waltz
The beautiful Tennessee WaltzEmbed"
621,Double Trouble,"Double Trouble Lyrics[Verse 1]
Some guys fall in love with one girl, I got to fall for two
There's just so much loving that one heart's supposed to do
So I go around with my heart dragging on the ground
Dogging me around, I'm the sorriest sight in town

[Chorus]
I got double trouble, I got double trouble
I got double trouble twice as much as anybody else, oh yeah

[Verse 2]
I guess there's got to be two dark clouds hanging over me
My future looks a bumpy as a matchbox on the sea
Every time I think that I have finally got it made
Some losing cards are played, I just can't make the grade
[Chorus][X2]Embed"
622,Sound Advice,"Sound Advice Lyrics[Verse 1]
Some folks tell you what to do
They think they know more than you
They insist that they're giving sound advice
But as sure as you're living
It ain't sound, it ain't nice
It just doesn't sound like sound advice

Some folks like to be the boss
They get up on their high horse
Oh they say that you're getting, sound advice
There's one thing I'm betting
It ain't wise, it ain't nice
You won't like the sound of their advice

[Chorus]
Sound advice we're given
Sound advice
Just as sure as your as you're living
If your smart you'll think twice
When they start to sound off with advice
[Chorus]
Sound advice we're given
Sound advice
Just as sure as your as you're living
If your smart you'll think twice
When they start to sound off with advice
Don't listen to their sound advice1Embed"
623,The Twelfth Of Never,"The Twelfth Of Never LyricsYou ask how much I need you
Must I explain
I need you oh my darling
Like roses need rain

You ask how long I'll love you
I'll tell you true
Until the twelfth of never I'll still be loving you

Hold me close
Never let me go
Hold me close
Melt my heart like April snow

I'll love you 'till the blue bells forget to bloom
I'll love you 'till the clover has lost its perfume
I'll love you 'till the poets run out of rhyme
Oh, until the twelfth of never
And that's a long long time
Until the twelfth of never
And that's a long long timeEmbed"
624,Trouble/Guitar Man [NBC TV Special],"Trouble/Guitar Man [NBC TV Special] LyricsIf you're looking for trouble
You came to the right place
If you're looking for trouble
Just look right in my face

I was born standing up
And talking back
My daddy was a green-eyed mountain jack
Because I'm evil, my middle name is misery
Well I'm evil, so don't you mess around with me

I've never looked for trouble
But I've never ran
I don't take no orders
From no kind of man
I'm only made out
Of flesh, blood and bone
But if you're gonna start a rumble
Don't you try it on alone

Because I'm evil, my middle name is misery
Well I'm evil, so don't you mess around with me
I'm evil, evil, evil, as can be
I'm evil, evil, evil, as can be

So don't mess around don't mess around don't mess around with me
I'm evil, I'm evil, evil, evil
So don't mess around, don't mess around with me
I'm evil, I tell you I'm evil
So don't mess around with me
Yeah!


Well, I quit my job down at the car wash
Left my mama a goodbye note
By sundown I'd left Kingston
With my guitar under my coat
I hitchhiked all the way down to Memphis
Got a room at the YMCA
For the next three weeks I went huntin' them nights
Just lookin' for a place to play
Well, I thought my pickin' would set 'em on fire
But nobody wanted to hire a guitar man
Well, I nearly 'bout starved to death down in Memphis
I run outta money and luck
So I bought me a ride down to Macon, Georgia
On a overloaded poultry truck
I thumbed on down to Panama City
Started pickin' out some o' them all night bars
Hopin' I could make myself a dollar
Makin' music on my guitar
I got the same old story at them all night piers
There ain't no room around here for a guitar man
We don't need a guitar man, son

So I slept in the hobo jungles
Roamed a thousand miles of track
Till I found myself in Mobile Alabama
At a club they call Big Jack's
A little four-piece band was jammin'
So I took my guitar and I sat in
I showed 'em what a band would sound like
With a swingin' little guitar man
Show 'em, son

If you ever take a trip down to the ocean
Find yourself down around Mobile
Make it on out to a club called Jack's
If you got a little time to kill
Just follow that crowd of people
You'll wind up out on his dance floor
Diggin' the finest little five-piece group
Up and down the Gulf of Mexico
Guess who's leadin' that five-piece band
Well, wouldn't ya know, it's that swingin' little guitar man
	
Play ""Trouble/Guitar Man""Embed"
625,There’s Gold In The Mountains,"There’s Gold In The Mountains Lyrics[Verse 1]
There are lots of girls in the mountains
And they're worth their weight in gold
When they're in my arms with their loving charms
A treasure chest I hold

[Chorus]
Well there's gold in the mountains, love in the hills
I don't need no city women with their diamonds and frills
There's gold in the mountains and oh what scenery
The prettiest girls I ever did see

[Verse 2]
There's such beauty there in the mountains
You can feel your knees growing weak
Every single boy feels the height of joy
When he climbs that mountain peak
[Chorus] [x2]
I said there's gold in the mountains, love in the hills
I don't need no city women with their diamonds and frills
There's gold in the mountains and oh what scenery
The prettiest girls I ever did see
I ever did see
I ever did seeEmbed"
626,Where Do I Go From Here?,"Where Do I Go From Here? LyricsIf I knew the way I'd go back home
The countryside has changed so much I'd surely end up lost
Half-remembered names and faces so far in the past
On the other side of the bridges that were burned once they were crossed

Tell me where, where does a fool go when there's no-one left to listen
To a story without meaning that nobody wants to hear
Tell me where, where does a fool go when he knows there's something missing
Tell me where, where will I go from here
Where will I go from here

Get back home where my childhood dreams and wishes still are none of my regrets
Go back to a place where I can figure all the odds
Have a fighting chance to lose the blues and win my share of bets

Tell me where, where does a fool go when there's no-one left to listen
To a story without meaning that nobody wants to hear
Tell me where, where does a fool go when he knows there's something missing
Tell me where, where will I go from here
Where will I go from here
Tell me where, where does a fool go when there's no-one left to listen
To a story without meaning that nobody wants to hear
Tell me where, where does a fool go when he knows there's something missing
Tell me where, where will I go from here
Where will I go from here

Tell me where, where does a fool go when there's no-one left to listen
To a story without meaning that nobody wants to hear
Tell me where, where does a fool go when he knows there's something missing
Tell me where, where will I go from here
Where will I go from here

Tell me where, where does a fool go when there's no-one left to listen
To a story without meaning that nobody wants to hear
Tell me where, where does a fool go when he knows there's something missing
Tell me where, where will I go from here
Where will I go from hereEmbed"
627,This Is Our Dance,"This Is Our Dance Lyrics[Verse 1]
We had a real good evening
Now all our friends are leaving
Soon we'll be alone
Wait till everybody has gone
Then play just one more song

[Chorus]
Because this is our dance
Darling, remember, it's our dance
Loving and tender
I'll take you away, take you away
In my arms
Yes, this is our dance, now we're together
For our dance can't last forever
And nobody knows just what tomorrow will bring
So let our dance begin
[Verse 2]
We'll turn the light down low now
I'll never let you go now
You're here in my arms
And when I hear you whisper you're mine
We'll play that song just one more time

[Chorus]Embed"
